Video ID,Playlist Video Creation Timestamp
lgL46_iAPyE,2023-10-14T04:08:41+00:00
r4-O_7wSyAQ,2023-10-14T04:08:55+00:00
1Rqn_YtYPl0,2023-10-14T04:09:05+00:00
sQSL9j7W7uA,2023-10-14T04:09:12+00:00
5bWIgBtZdZE,2023-10-14T04:09:19+00:00
5f9vGYRBtCE,2023-10-14T04:09:31+00:00
yqZE5O8VPAU,2023-10-14T04:09:36+00:00
uTP-8Vc3cME,2023-10-14T04:09:42+00:00
1tlAoVLcaj8,2023-10-14T04:09:49+00:00
T-otpq6oI2Q,2023-10-14T04:09:54+00:00
1nEJOkTjJqk,2023-10-14T04:10:07+00:00
1aFo_rkbJgE,2023-10-14T04:10:14+00:00
uyYdOBYt6g4,2023-10-14T04:10:18+00:00
sL7v9ct6Gis,2023-10-14T04:10:46+00:00
DlL_20x0QH8,2023-10-14T04:10:54+00:00
W9-oYGtLxdo,2023-10-14T04:11:15+00:00
8W_WHbZDBKU,2023-10-14T04:11:22+00:00
L_BRwwSXGsw,2023-10-14T04:11:43+00:00
zm-RT9m31Tw,2023-10-14T04:11:59+00:00
t6w7cO_c53Y,2023-10-14T04:12:07+00:00
z9uPrUTlNTk,2023-10-14T04:12:12+00:00
AdCgi9E90jw,2023-10-14T04:12:17+00:00
TlQQrh_EmyY,2023-10-14T04:12:29+00:00
16YEMiNxNCs,2023-10-14T04:13:02+00:00
Zrf1cou_yVo,2023-10-14T04:13:09+00:00
wubFVS-Mdg0,2023-10-14T04:14:37+00:00
TGdTgN-TjQU,2023-10-14T04:14:45+00:00
_WKPjnj1GtE,2023-10-14T04:15:28+00:00
Qy84rKj2k8s,2023-10-14T04:15:58+00:00
e3XDxSuxiCQ,2023-10-14T04:16:04+00:00
85R8O-wTfMo,2023-10-14T04:17:18+00:00
bDY0OEM6C8I,2023-10-14T04:17:23+00:00
kivtv6wabBk,2023-10-14T04:17:29+00:00
uGGoa1GSYS0,2023-10-14T04:17:35+00:00
gpbFtCUqM0M,2023-10-14T04:17:40+00:00
8Jiq56G-d5g,2023-10-14T04:17:46+00:00
5U_rfYXXdOY,2023-10-14T04:17:51+00:00
WiQYjPdq_qI,2023-10-14T04:17:56+00:00
yt7c8yXiuJk,2023-10-14T04:18:01+00:00
AvN51r1o1Nc,2023-10-14T04:18:10+00:00
SALZWWPMKIA,2023-10-14T04:18:17+00:00
hct5WeBmsUM,2023-10-14T04:18:19+00:00
BjaUTeavNCA,2023-10-14T04:18:24+00:00
aVa6wlgR9CM,2023-10-14T04:18:28+00:00
Jz1iMnLiGf4,2023-10-14T04:18:33+00:00
mUcrAtn0uVc,2023-10-14T04:18:37+00:00
Fo2iIwYbFO8,2023-10-14T04:18:41+00:00
tzu0AoUxFhk,2023-10-14T04:18:45+00:00
0r0RCLa8crg,2023-10-14T04:18:49+00:00
FZpRXmfIdiA,2023-10-14T04:18:56+00:00
0lestiMZ4qk,2023-10-14T04:19:00+00:00
CctSMgf7ChA,2023-10-14T04:19:04+00:00
bINxL__VitI,2023-10-14T04:19:08+00:00
ZTDtbHr3Di0,2023-10-14T04:19:13+00:00
Gi6yFMaURy0,2023-10-14T04:19:17+00:00
Jjfm4ths2J0,2023-10-14T04:19:21+00:00
P_nGPdZ5-PQ,2023-10-14T04:19:25+00:00
 -_rHuBwaFdw,2023-10-14T04:19:30+00:00
AwgEyjxcfoY,2023-10-14T04:19:33+00:00
QUHeWaDjuZ0,2023-10-14T04:19:38+00:00
QqTq9EJD1ds,2023-10-14T04:19:41+00:00
lJinl0G_i7o,2023-10-14T04:19:45+00:00
apX3q5PCrQQ,2023-10-14T04:19:50+00:00
2utf6yph_QQ,2023-10-14T04:19:57+00:00
EpEbbVfp2U4,2023-10-14T04:20:02+00:00
Bat38vErWr4,2023-10-14T04:20:07+00:00
UaI1BgNTy8k,2023-10-14T04:20:11+00:00
_bsIXA8lNZc,2023-10-14T04:20:15+00:00
MMAYCB3b7rY,2023-10-14T04:20:19+00:00
CZUwmfeHB58,2023-10-14T04:20:25+00:00
2-gQCZL8VA8,2023-10-14T04:20:29+00:00
O_KVCFxnpj4,2023-10-14T04:20:35+00:00
hPRo4arGaSk,2023-10-14T04:20:39+00:00
V7FLCg4KdyE,2023-10-14T04:20:42+00:00
UMFnSqfhdKw,2023-10-14T04:20:51+00:00
Begu2lXc-AI,2023-10-14T04:20:57+00:00
oKt9g_uf7lw,2023-10-14T04:21:04+00:00
vn0IMQIlUMQ,2023-10-14T04:21:11+00:00
DaqqCbmhqVI,2023-10-14T04:21:17+00:00
Ma0VKHnwArQ,2023-10-14T04:21:23+00:00
TpxidRlZyXc,2023-10-14T04:21:34+00:00
tZUpLtil8_U,2023-10-14T04:21:39+00:00
pW3qZfF6JfI,2023-10-14T04:21:44+00:00
n_7ngJDbUQE,2023-10-14T04:21:49+00:00
lWEkeqJ2djM,2023-10-14T04:21:53+00:00
PyvlamwZ4O8,2023-10-14T04:21:58+00:00
dRIkWHo1SJY,2023-10-14T04:22:34+00:00
pP60Hs_Bv5o,2023-10-14T04:23:00+00:00
FFIs6LsV0a4,2023-10-14T04:23:07+00:00
Cqr-p0-7yjo,2023-10-14T04:26:10+00:00
 -GV814cWiAw,2023-10-14T04:28:27+00:00
6RHH7M4siPM,2023-10-14T04:28:34+00:00
56iiP2xQn74,2023-10-14T04:28:38+00:00
e7e3O7GruGY,2023-10-14T04:47:48+00:00
cgXoAsMlHJc,2023-10-14T04:49:12+00:00
bgR3yESAEVE,2023-10-14T04:50:12+00:00
moa_j_x0aH0,2023-10-14T04:58:03+00:00
20F7T9ydzL4,2023-10-14T04:59:00+00:00
bgJazjz9ZsA,2023-10-14T05:15:10+00:00
gzF7aHxk4Y4,2023-10-14T05:15:17+00:00
JsNm2YLrk30,2023-10-14T05:15:21+00:00
I5auJOBC828,2023-10-14T05:15:33+00:00
t-5_zoEsY6c,2023-10-14T05:15:48+00:00
SRTfcMeqhig,2023-10-14T05:15:56+00:00
AC3OuLU5XCw,2023-10-14T05:16:10+00:00
Snwuq0I0y6E,2023-10-14T05:16:37+00:00
7eVK8UAWOaw,2023-10-14T05:16:44+00:00
fkEG55gFqrA,2023-10-14T05:17:03+00:00
lL6A_MC1E2Y,2023-10-14T05:17:11+00:00
t48UFxFlWeM,2023-10-14T11:16:40+00:00
 -Q-lk1nQHHk,2023-10-14T11:41:28+00:00
rHXzX-cQWIs,2023-10-14T11:42:23+00:00
TkAHpYp8iMo,2023-10-14T11:42:32+00:00
QLMf8ewMcSI,2023-10-14T11:42:43+00:00
8PbXyoS6wUU,2023-10-14T11:43:58+00:00
PJIqEX93vL8,2023-10-14T11:44:10+00:00
LlIs5GnyA_8,2023-10-14T11:44:17+00:00
ewIhDSQ37pk,2023-10-14T11:44:27+00:00
nIp07F4iP_A,2023-10-14T11:46:00+00:00
Ysxs_oErmWo,2023-10-14T11:47:09+00:00
dNUlw_KG6BA,2023-10-14T12:11:51+00:00
8dyPBkJuFdU,2023-10-14T12:11:57+00:00
yXAu-X6r8Zs,2023-10-14T12:12:02+00:00
1F0zEmB9zK0,2023-10-14T12:12:09+00:00
USVr936aKzs,2023-10-14T12:12:21+00:00
WozQBNC_Ttc,2023-10-14T12:12:27+00:00
cSmZcN7AgHQ,2023-10-14T12:12:33+00:00
Nj7EaryBgak,2023-10-14T12:12:47+00:00
Dxve-8skKUM,2023-10-15T13:00:27+00:00
Z6H-GT6DnNE,2023-11-02T09:50:51+00:00
rSY6fo7wzPg,2023-11-03T13:24:03+00:00
79BTMlgW8_w,2023-11-19T08:05:21+00:00
Xex91qNVzDM,2023-11-20T10:35:16+00:00
k-jbV6Zz24o,2023-11-20T10:37:51+00:00
y0jqhansY9E,2023-11-20T10:38:10+00:00
WXXR6T9Puxo,2023-12-03T22:24:45+00:00
QboIIF06h5A,2023-12-03T22:24:56+00:00
BT6t01KGl_g,2023-12-03T22:25:10+00:00
RUBmYqs1jZ0,2023-12-03T22:25:23+00:00
qX3DcsRBO7E,2023-12-03T22:25:31+00:00
GU__rpZrYFg,2023-12-03T22:25:46+00:00
CKyrzZRo-O0,2023-12-03T22:25:53+00:00
QqzgLipu9PM,2023-12-03T22:25:59+00:00
B4ICj29_Epo,2023-12-03T22:26:44+00:00
INjgdhFzIEY,2023-12-03T22:27:00+00:00
2K3q-YznZCI,2023-12-03T22:27:55+00:00
eGPXG_tTnKI,2023-12-03T22:28:21+00:00
kFC6mDKF-0c,2023-12-03T22:29:28+00:00
iP7dAcw4X74,2023-12-03T22:29:57+00:00
28Kq_1onePc,2023-12-04T00:51:00+00:00
0cHNFChdywY,2023-12-04T21:21:57+00:00
MrORaCfcKxQ,2023-12-04T23:58:04+00:00
